order_id,customer_id,product_id,quantity,amount,status,created_at
O002991,C0148,P0011,3,40525.09,completed,2024-09-23 00:00:00
O002992,C0087,P0017,4,42309.54,completed,2024-10-11 00:00:00
O002993,C0400,P0065,3,48959.16,returned,2024-12-01 00:00:00
O002994,C0235,P0010,4,18291.13,cancelled,2024-02-15 00:00:00
O002995,C0290,P0036,2,38058.44,cancelled,2024-05-28 00:00:00
O002996,C0381,P0033,1,4588.63,returned,2024-02-17 00:00:00
O002997,C0396,P0017,5,45799.91,processing,2024-03-02 00:00:00
O002998,C0393,P0079,4,4708.6,completed,2024-03-08 00:00:00
O002999,C0254,P0036,1,34795.11,returned,2024-09-30 00:00:00
O003000,C0282,P0036,3,2597.25,processing,2024-08-23 00:00:00
O003001,C0262,P0033,3,4053.84,returned,2024-11-19 00:00:00
O003002,C0058,P0002,4,46606.3,processing,2024-06-02 00:00:00
O003003,C0294,P0095,4,22708.73,processing,2024-06-11 00:00:00
O003004,C0059,P0015,5,14727.33,returned,2024-03-10 00:00:00
O003005,C0138,P0078,2,42938.16,returned,2024-09-05 00:00:00
O003006,C0397,P0023,4,13996.82,returned,2024-12-22 00:00:00
O003007,C0279,P0076,3,45805.55,returned,2024-02-08 00:00:00
O003008,C0422,P0095,5,11530.52,cancelled,2024-11-07 00:00:00
O003009,C0188,P0020,5,15647.76,processing,2024-04-19 00:00:00
O003010,C0278,P0085,3,26072.35,returned,2024-08-11 00:00:00
O003011,C0422,P0058,3,11666.6,cancelled,2024-08-31 00:00:00
O003012,C0388,P0048,1,4703.32,completed,2024-09-18 00:00:00
O003013,C0022,P0023,4,2701.11,cancelled,2024-07-07 00:00:00
O003014,C0390,P0034,5,32764.63,cancelled,2024-09-08 00:00:00
O003015,C0369,P0090,4,39233.72,returned,2024-07-13 00:00:00
O003016,C0226,P0031,3,47695.56,completed,2024-05-30 00:00:00
O003017,C0280,P0063,1,47080.29,processing,2024-08-07 00:00:00
O003018,C0112,P0024,5,8878.6,completed,2024-04-06 00:00:00
O003019,C0218,P0068,1,27441.13,cancelled,2024-11-05 00:00:00
O003020,C0053,P0005,2,47105.6,returned,2024-02-06 00:00:00
O003021,C0377,P0044,5,44755.61,returned,2024-05-02 00:00:00
O003022,C0425,P0011,1,11887.64,returned,2024-10-10 00:00:00
O003023,C0335,P0019,2,40404.66,cancelled,2024-02-10 00:00:00
O003024,C0385,P0077,1,9848.71,completed,2024-01-20 00:00:00
O003025,C0127,P0020,3,35654.2,cancelled,2024-11-22 00:00:00
O003026,C0153,P0064,4,3461.37,completed,2024-09-12 00:00:00
O003027,C0448,P0097,2,5164.36,completed,2024-06-03 00:00:00
O003028,C0017,P0053,5,40881.76,cancelled,2024-11-10 00:00:00
O003029,C0231,P0099,4,9017.66,processing,2024-02-26 00:00:00
O003030,C0135,P0050,1,6293.45,cancelled,2024-12-02 00:00:00
O003031,C0179,P0031,2,23179.6,cancelled,2024-07-13 00:00:00
O003032,C0442,P0085,4,38065.93,completed,2024-03-03 00:00:00
O003033,C0419,P0057,4,36187.1,completed,2024-10-22 00:00:00
O003034,C0045,P0093,1,7719.66,processing,2024-05-26 00:00:00
O003035,C0225,P0082,3,46613.29,cancelled,2024-03-27 00:00:00
O003036,C0444,P0022,4,12356.76,cancelled,2024-05-07 00:00:00
O003037,C0061,P0027,4,535.45,processing,2024-11-24 00:00:00
O003038,C0398,P0074,5,42783.83,processing,2024-03-18 00:00:00
O003039,C0416,P0094,4,38339.85,cancelled,2024-03-01 00:00:00
O003040,C0122,P0045,1,25709.97,processing,2024-06-27 00:00:00
O003041,C0108,P0007,1,1132.83,returned,2024-05-25 00:00:00
O003042,C0416,P0083,2,25274.04,cancelled,2024-01-25 00:00:00
O003043,C0378,P0034,1,2935.82,returned,2024-02-08 00:00:00
O003044,C0302,P0097,4,6832.96,returned,2024-12-29 00:00:00
O003045,C0353,P0015,4,2511.39,returned,2024-05-01 00:00:00
O003046,C0180,P0007,2,7878.88,returned,2024-02-12 00:00:00
O003047,C0441,P0022,4,6700.32,cancelled,2024-06-20 00:00:00
O003048,C0364,P0060,3,43097.25,cancelled,2024-04-21 00:00:00
O003049,C0313,P0052,1,41729.57,returned,2024-06-18 00:00:00
O003050,C0324,P0061,3,28734.84,cancelled,2024-01-27 00:00:00
O003051,C0220,P0039,3,14034.92,returned,2024-07-29 00:00:00
O003052,C0085,P0061,5,12363.87,cancelled,2024-11-01 00:00:00
O003053,C0316,P0096,4,8838.74,returned,2024-12-05 00:00:00
O003054,C0072,P0097,2,5581.82,completed,2024-08-09 00:00:00
O003055,C0402,P0069,4,12484.92,processing,2024-12-04 00:00:00
O003056,C0106,P0030,1,32041.79,completed,2024-04-04 00:00:00
O003057,C0417,P0049,3,37749.23,returned,2024-07-17 00:00:00
O003058,C0106,P0088,4,3445.99,processing,2024-02-04 00:00:00
O003059,C0413,P0091,1,18932.51,returned,2024-07-27 00:00:00
O003060,C0031,P0050,5,127.61,completed,2024-10-07 00:00:00
O003061,C0292,P0061,2,23091.56,processing,2024-05-09 00:00:00
O003062,C0180,P0034,4,39961.02,completed,2024-06-25 00:00:00
O003063,C0273,P0019,2,33907.52,completed,2024-06-21 00:00:00
O003064,C0144,P0068,2,19810.34,returned,2024-03-26 00:00:00
O003065,C0306,P0056,3,27118.3,completed,2024-06-14 00:00:00
O003066,C0276,P0002,5,20253.53,completed,2024-03-30 00:00:00
O003067,C0087,P0037,1,26299.03,returned,2024-12-01 00:00:00
O003068,C0166,P0058,5,48108.03,returned,2024-09-11 00:00:00
O003069,C0361,P0049,4,47168.94,completed,2024-06-08 00:00:00
O003070,C0150,P0087,1,17760.38,returned,2024-02-08 00:00:00
O003071,C0149,P0041,3,30314.31,processing,2024-01-02 00:00:00
O003072,C0294,P0068,4,35944.96,processing,2024-03-12 00:00:00
O003073,C0137,P0088,4,37491.23,returned,2024-11-20 00:00:00
O003074,C0488,P0006,2,37605.4,returned,2024-07-05 00:00:00
O003075,C0440,P0013,1,26220.17,processing,2024-05-24 00:00:00
O003076,C0264,P0069,2,20442.15,cancelled,2024-09-06 00:00:00
O003077,C0461,P0082,1,25206.31,returned,2024-02-03 00:00:00
O003078,C0348,P0046,4,25035.36,cancelled,2024-12-28 00:00:00
O003079,C0418,P0056,3,40260.45,returned,2024-08-26 00:00:00
O003080,C0049,P0079,3,10422.96,cancelled,2024-10-25 00:00:00
O003081,C0070,P0084,2,30028.93,returned,2024-10-04 00:00:00
O003082,C0493,P0035,1,18437.31,processing,2024-11-01 00:00:00
O003083,C0385,P0043,2,14991.26,returned,2024-12-26 00:00:00
O003084,C0403,P0035,1,30258.35,completed,2024-11-10 00:00:00
O003085,C0211,P0035,3,20678.41,processing,2024-05-21 00:00:00
O003086,C0471,P0013,4,18858.62,completed,2024-09-23 00:00:00
O003087,C0031,P0033,1,18742.81,returned,2024-09-26 00:00:00
O003088,C0142,P0084,3,15794.8,returned,2024-07-02 00:00:00
O003089,C0444,P0075,4,10014.27,processing,2024-08-06 00:00:00
O003090,C0336,P0051,4,899.47,cancelled,2024-07-18 00:00:00
O003091,C0065,P0060,5,21832.32,returned,2024-11-05 00:00:00
O003092,C0360,P0099,2,31957.84,returned,2024-05-24 00:00:00
O003093,C0444,P0087,3,7442.79,cancelled,2024-09-16 00:00:00
O003094,C0068,P0096,2,43272.34,completed,2024-10-18 00:00:00
O003095,C0128,P0031,1,39546.16,returned,2024-11-02 00:00:00
O003096,C0075,P0094,1,37485.34,cancelled,2024-04-23 00:00:00
O003097,C0365,P0087,4,32487.66,processing,2024-01-30 00:00:00
O003098,C0165,P0076,3,15167.41,completed,2024-01-16 00:00:00
O003099,C0425,P0099,3,12299.14,cancelled,2024-07-08 00:00:00
O003100,C0127,P0025,2,916.26,cancelled,2024-02-24 00:00:00
O003101,C0390,P0067,2,11429.87,completed,2024-10-29 00:00:00
O003102,C0432,P0044,3,22006.4,cancelled,2024-11-17 00:00:00
O003103,C0347,P0087,4,24389.11,processing,2024-12-24 00:00:00
O003104,C0202,P0089,4,23369.82,completed,2024-06-23 00:00:00
O003105,C0251,P0024,4,23312.71,completed,2024-08-09 00:00:00
O003106,C0073,P0041,5,44129.93,cancelled,2024-08-19 00:00:00
O003107,C0296,P0071,2,23217.64,cancelled,2024-06-27 00:00:00
O003108,C0324,P0002,4,20847.42,cancelled,2024-12-05 00:00:00
O003109,C0138,P0087,3,2661.18,processing,2024-07-24 00:00:00
O003110,C0322,P0002,5,47390.5,completed,2024-04-16 00:00:00
O003111,C0213,P0009,4,44861.24,processing,2024-07-06 00:00:00
O003112,C0193,P0002,1,46144.06,cancelled,2024-07-05 00:00:00
O003113,C0232,P0053,5,14840.36,completed,2024-09-15 00:00:00
O003114,C0039,P0013,5,2749.66,returned,2024-05-31 00:00:00
O003115,C0325,P0068,2,23306.96,cancelled,2024-03-15 00:00:00
O003116,C0407,P0014,1,19388.19,processing,2024-04-04 00:00:00
O003117,C0451,P0088,5,32705.26,processing,2024-08-17 00:00:00
O003118,C0394,P0058,5,21724.78,cancelled,2024-11-22 00:00:00
O003119,C0048,P0045,2,29951.0,completed,2024-02-14 00:00:00
O003120,C0207,P0029,3,17802.24,returned,2024-08-21 00:00:00
O003121,C0264,P0093,3,25675.82,processing,2024-03-20 00:00:00
O003122,C0384,P0037,1,23906.69,cancelled,2024-07-18 00:00:00
O003123,C0143,P0033,2,46704.46,returned,2024-07-25 00:00:00
O003124,C0356,P0025,4,43443.59,completed,2024-03-09 00:00:00
O003125,C0480,P0005,2,24023.98,returned,2024-11-30 00:00:00
O003126,C0450,P0004,4,17687.87,cancelled,2024-07-04 00:00:00
O003127,C0189,P0080,3,9753.62,completed,2024-07-26 00:00:00
O003128,C0233,P0012,1,46106.07,processing,2024-07-06 00:00:00
O003129,C0487,P0008,4,8379.68,returned,2024-01-14 00:00:00
O003130,C0250,P0077,3,49604.77,processing,2024-05-12 00:00:00
O003131,C0168,P0085,5,7381.36,returned,2024-07-14 00:00:00
O003132,C0298,P0028,1,35583.14,cancelled,2024-01-05 00:00:00
O003133,C0002,P0077,4,13552.47,returned,2024-08-31 00:00:00
O003134,C0445,P0082,2,1330.71,cancelled,2024-01-12 00:00:00
O003135,C0397,P0016,4,11011.82,processing,2024-12-05 00:00:00
O003136,C0434,P0091,5,26101.44,completed,2024-01-22 00:00:00
O003137,C0376,P0016,1,1303.58,completed,2024-02-12 00:00:00
O003138,C0048,P0012,1,20229.26,completed,2024-05-30 00:00:00
O003139,C0375,P0078,2,39944.71,returned,2024-11-30 00:00:00
O003140,C0498,P0017,2,23067.52,processing,2024-05-20 00:00:00
O003141,C0235,P0049,4,31125.46,processing,2024-02-26 00:00:00
O003142,C0326,P0085,5,14316.87,cancelled,2024-04-23 00:00:00
O003143,C0341,P0098,2,2639.73,returned,2024-01-03 00:00:00
O003144,C0358,P0083,5,25897.18,returned,2024-07-12 00:00:00
O003145,C0184,P0073,4,6251.56,processing,2024-09-17 00:00:00
O003146,C0436,P0024,2,21975.05,processing,2024-11-27 00:00:00
O003147,C0033,P0015,3,24426.09,completed,2024-08-03 00:00:00
O003148,C0408,P0090,2,38204.62,processing,2024-04-02 00:00:00
O003149,C0274,P0024,2,1903.18,processing,2024-05-13 00:00:00
O003150,C0204,P0033,5,38986.46,processing,2024-01-21 00:00:00
O003151,C0112,P0038,1,36459.36,cancelled,2024-12-24 00:00:00
O003152,C0496,P0060,3,28359.89,processing,2024-09-19 00:00:00
O003153,C0220,P0085,3,3456.73,completed,2024-08-15 00:00:00
O003154,C0423,P0010,1,48408.66,returned,2024-02-22 00:00:00
O003155,C0109,P0082,3,46653.08,cancelled,2024-01-03 00:00:00
O003156,C0254,P0059,3,18957.46,cancelled,2024-01-02 00:00:00
O003157,C0138,P0036,5,33063.75,processing,2024-11-22 00:00:00
O003158,C0166,P0099,1,22048.09,cancelled,2024-07-29 00:00:00
O003159,C0425,P0055,4,36153.92,returned,2024-07-28 00:00:00
O003160,C0146,P0089,4,13427.58,processing,2024-10-04 00:00:00
O003161,C0173,P0086,4,7195.34,processing,2024-11-02 00:00:00
O003162,C0281,P0099,4,45757.24,returned,2024-01-31 00:00:00
O003163,C0296,P0099,3,4749.16,returned,2024-12-10 00:00:00
O003164,C0067,P0042,3,19255.09,completed,2024-05-19 00:00:00
O003165,C0290,P0033,5,19779.53,completed,2024-02-21 00:00:00
O003166,C0437,P0021,4,2189.39,completed,2024-09-05 00:00:00
O003167,C0249,P0100,5,15214.22,completed,2024-03-10 00:00:00
O003168,C0404,P0010,3,47681.63,completed,2024-10-01 00:00:00
O003169,C0176,P0036,1,9804.22,returned,2024-03-13 00:00:00
O003170,C0458,P0100,2,28506.81,processing,2024-01-04 00:00:00
O003171,C0350,P0008,4,20936.69,cancelled,2024-08-29 00:00:00
O003172,C0391,P0049,4,41312.51,completed,2024-07-27 00:00:00
O003173,C0025,P0050,3,7666.16,cancelled,2024-03-27 00:00:00
O003174,C0024,P0043,2,27397.09,returned,2024-04-08 00:00:00
O003175,C0051,P0008,5,12830.88,cancelled,2024-09-13 00:00:00
O003176,C0321,P0034,5,45810.96,completed,2024-02-26 00:00:00
O003177,C0402,P0034,2,127.29,completed,2024-03-03 00:00:00
O003178,C0429,P0023,5,3403.79,processing,2024-06-28 00:00:00
O003179,C0236,P0057,4,42955.15,returned,2024-12-03 00:00:00
O003180,C0009,P0009,4,13347.83,returned,2024-03-23 00:00:00
O003181,C0064,P0063,3,24183.96,cancelled,2024-03-12 00:00:00
O003182,C0476,P0026,4,3396.84,returned,2024-04-27 00:00:00
O003183,C0440,P0079,3,23467.5,processing,2024-03-14 00:00:00
O003184,C0081,P0051,5,49060.74,returned,2024-10-09 00:00:00
O003185,C0226,P0023,1,46247.61,returned,2024-03-16 00:00:00
O003186,C0234,P0083,1,24723.76,processing,2024-04-02 00:00:00
O003187,C0001,P0063,1,4089.48,returned,2024-03-30 00:00:00
O003188,C0491,P0014,1,23033.35,processing,2024-10-11 00:00:00
O003189,C0220,P0019,1,44979.33,cancelled,2024-03-20 00:00:00
O003190,C0104,P0070,5,30877.24,returned,2024-05-25 00:00:00
O003191,C0353,P0099,4,48973.96,processing,2024-01-07 00:00:00
O003192,C0466,P0056,1,42543.63,returned,2024-10-01 00:00:00
O003193,C0068,P0028,4,47786.85,returned,2024-05-22 00:00:00
O003194,C0452,P0079,5,12977.36,cancelled,2024-08-29 00:00:00
O003195,C0333,P0083,5,27971.57,completed,2024-06-16 00:00:00
O003196,C0155,P0014,1,44468.6,completed,2024-03-20 00:00:00
O003197,C0082,P0057,4,40736.58,cancelled,2024-09-26 00:00:00
O003198,C0448,P0092,5,16595.93,cancelled,2024-04-08 00:00:00
O003199,C0478,P0034,5,33279.58,completed,2024-07-02 00:00:00
O003200,C0449,P0014,1,26381.79,processing,2024-11-06 00:00:00
O003201,C0141,P0005,3,33419.82,processing,2024-10-29 00:00:00
O003202,C0048,P0010,4,41783.4,completed,2024-10-31 00:00:00
O003203,C0336,P0010,2,29529.0,cancelled,2024-06-01 00:00:00
O003204,C0185,P0074,2,34160.81,returned,2024-01-17 00:00:00
O003205,C0129,P0094,4,40327.83,cancelled,2024-01-01 00:00:00
O003206,C0043,P0033,5,38935.98,processing,2024-05-19 00:00:00
O003207,C0191,P0100,4,12339.3,completed,2024-02-17 00:00:00
O003208,C0341,P0058,1,40764.1,processing,2024-01-20 00:00:00
O003209,C0463,P0003,2,21749.28,completed,2024-10-10 00:00:00
O003210,C0333,P0064,4,13681.21,returned,2024-05-17 00:00:00
O003211,C0085,P0020,1,47002.01,returned,2024-08-19 00:00:00
O003212,C0027,P0084,3,15097.39,returned,2024-11-05 00:00:00
O003213,C0203,P0082,4,48639.78,returned,2024-02-29 00:00:00
O003214,C0321,P0001,4,49565.51,completed,2024-04-26 00:00:00
O003215,C0157,P0005,4,2658.2,returned,2024-07-09 00:00:00
O003216,C0372,P0086,1,29624.47,cancelled,2024-02-22 00:00:00
O003217,C0359,P0050,3,40102.52,processing,2024-12-26 00:00:00
O003218,C0387,P0035,2,12955.35,processing,2024-02-29 00:00:00
O003219,C0120,P0020,5,41220.04,cancelled,2024-05-06 00:00:00
O003220,C0220,P0090,3,27794.2,processing,2024-06-26 00:00:00
O003221,C0336,P0043,3,42238.96,completed,2024-12-07 00:00:00
O003222,C0047,P0051,3,11024.73,completed,2024-01-16 00:00:00
O003223,C0361,P0074,3,47812.22,cancelled,2024-06-09 00:00:00
O003224,C0049,P0001,4,23269.94,cancelled,2024-04-09 00:00:00
O003225,C0001,P0066,2,7746.59,completed,2024-06-12 00:00:00
O003226,C0110,P0091,1,5019.0,cancelled,2024-08-14 00:00:00
O003227,C0245,P0099,4,27155.24,returned,2024-03-15 00:00:00
O003228,C0040,P0063,1,18212.35,processing,2024-03-25 00:00:00
O003229,C0068,P0062,1,37150.93,completed,2024-11-25 00:00:00
O003230,C0304,P0056,1,21021.65,completed,2024-09-28 00:00:00
O003231,C0116,P0052,2,16626.54,cancelled,2024-10-30 00:00:00
O003232,C0266,P0094,3,4147.35,processing,2024-03-08 00:00:00
O003233,C0349,P0100,5,8205.03,completed,2024-01-04 00:00:00
O003234,C0228,P0009,5,24109.57,returned,2024-08-11 00:00:00
O003235,C0005,P0070,3,46426.65,returned,2024-05-28 00:00:00
O003236,C0005,P0029,3,3408.4,completed,2024-03-01 00:00:00
O003237,C0357,P0001,2,15765.45,completed,2024-11-23 00:00:00
O003238,C0176,P0050,5,44475.39,cancelled,2024-12-24 00:00:00
O003239,C0419,P0089,4,21836.61,completed,2024-12-06 00:00:00
O003240,C0062,P0100,2,40770.54,processing,2024-07-03 00:00:00
O003241,C0441,P0062,5,7785.89,processing,2024-09-07 00:00:00
O003242,C0217,P0016,4,23710.39,completed,2024-10-11 00:00:00
O003243,C0356,P0073,2,1625.72,returned,2024-01-21 00:00:00
O003244,C0068,P0069,5,46884.94,returned,2024-11-02 00:00:00
O003245,C0245,P0046,4,5998.5,cancelled,2024-08-25 00:00:00
O003246,C0037,P0043,1,11859.55,processing,2024-09-25 00:00:00
O003247,C0118,P0088,5,43966.38,processing,2024-05-03 00:00:00
O003248,C0197,P0039,4,24642.85,cancelled,2024-01-15 00:00:00
O003249,C0046,P0052,2,47916.89,cancelled,2024-03-06 00:00:00
O003250,C0375,P0008,4,29461.32,returned,2024-10-03 00:00:00
O003251,C0413,P0081,2,20324.35,completed,2024-01-09 00:00:00
O003252,C0053,P0083,4,42486.56,returned,2024-02-07 00:00:00
O003253,C0053,P0012,3,14393.73,completed,2024-01-13 00:00:00
O003254,C0161,P0047,5,30566.58,processing,2024-06-02 00:00:00
O003255,C0189,P0069,2,8327.23,completed,2024-02-22 00:00:00
O003256,C0452,P0044,4,8042.68,returned,2024-11-14 00:00:00
O003257,C0154,P0011,2,16423.43,cancelled,2024-05-27 00:00:00
O003258,C0071,P0059,1,18903.7,cancelled,2024-12-30 00:00:00
O003259,C0196,P0098,2,4234.63,processing,2024-06-17 00:00:00
O003260,C0397,P0099,5,4195.53,completed,2024-05-04 00:00:00
O003261,C0417,P0038,1,39829.1,completed,2024-06-03 00:00:00
O003262,C0386,P0083,5,522.64,completed,2024-02-09 00:00:00
O003263,C0448,P0026,4,27063.49,cancelled,2024-11-09 00:00:00
O003264,C0069,P0023,3,24682.16,completed,2024-06-19 00:00:00
O003265,C0329,P0071,5,4705.52,completed,2024-03-05 00:00:00
O003266,C0347,P0006,2,48505.0,cancelled,2024-09-18 00:00:00
O003267,C0074,P0050,3,40423.11,cancelled,2024-02-18 00:00:00
O003268,C0036,P0085,2,32432.69,processing,2024-12-01 00:00:00
O003269,C0272,P0025,1,49591.68,returned,2024-05-14 00:00:00
O003270,C0289,P0039,1,203.15,cancelled,2024-05-27 00:00:00
O003271,C0005,P0090,1,8959.9,returned,2024-08-28 00:00:00
O003272,C0313,P0050,4,6759.82,returned,2024-10-11 00:00:00
O003273,C0333,P0014,1,49185.68,completed,2024-07-28 00:00:00
O003274,C0085,P0081,5,18400.67,cancelled,2024-08-20 00:00:00
O003275,C0226,P0089,2,34313.52,processing,2024-05-27 00:00:00
O003276,C0180,P0046,1,41354.19,completed,2024-11-17 00:00:00
O003277,C0370,P0063,5,17925.8,completed,2024-03-06 00:00:00
O003278,C0110,P0011,5,28641.66,returned,2024-10-08 00:00:00
O003279,C0322,P0081,1,2116.45,completed,2024-01-19 00:00:00
O003280,C0384,P0057,5,44653.7,completed,2024-03-30 00:00:00
O003281,C0078,P0095,4,16573.07,completed,2024-02-13 00:00:00
O003282,C0471,P0025,1,2042.22,returned,2024-11-24 00:00:00
O003283,C0211,P0018,2,29183.89,returned,2024-09-18 00:00:00
O003284,C0316,P0005,4,49409.41,completed,2024-12-11 00:00:00
O003285,C0352,P0025,3,30755.73,cancelled,2024-10-11 00:00:00
O003286,C0227,P0004,2,41088.35,returned,2024-11-08 00:00:00
O003287,C0441,P0093,2,9692.18,cancelled,2024-04-24 00:00:00
O003288,C0112,P0076,2,8578.73,processing,2024-01-12 00:00:00
O003289,C0045,P0031,3,19603.12,cancelled,2024-07-16 00:00:00
O003290,C0460,P0063,2,49673.71,processing,2024-04-23 00:00:00
O003291,C0052,P0050,5,5465.17,completed,2024-06-25 00:00:00
O003292,C0072,P0009,2,29708.17,returned,2024-09-11 00:00:00
O003293,C0386,P0070,4,30809.21,processing,2024-10-13 00:00:00
O003294,C0064,P0083,3,26350.77,cancelled,2024-11-24 00:00:00
O003295,C0302,P0040,1,41605.93,processing,2024-12-29 00:00:00
O003296,C0374,P0064,3,14292.8,processing,2024-01-13 00:00:00
O003297,C0197,P0069,1,3339.63,cancelled,2024-12-10 00:00:00
O003298,C0180,P0058,2,30346.77,processing,2024-04-26 00:00:00
O003299,C0494,P0003,1,13072.11,completed,2024-08-25 00:00:00
O003300,C0220,P0005,5,32207.85,cancelled,2024-10-12 00:00:00
O003301,C0162,P0044,1,35026.14,returned,2024-10-26 00:00:00
O003302,C0406,P0008,1,4895.4,processing,2024-02-29 00:00:00
O003303,C0072,P0044,4,30362.53,cancelled,2024-12-07 00:00:00
O003304,C0127,P0093,5,34481.7,cancelled,2024-03-15 00:00:00
O003305,C0142,P0006,1,1697.48,returned,2024-02-19 00:00:00
O003306,C0331,P0052,1,42621.61,cancelled,2024-04-23 00:00:00
O003307,C0044,P0016,2,33282.93,completed,2024-12-04 00:00:00
O003308,C0128,P0028,3,34774.95,completed,2024-11-13 00:00:00
O003309,C0284,P0084,3,40531.51,returned,2024-08-15 00:00:00
O003310,C0308,P0086,2,18000.72,returned,2024-05-08 00:00:00
O003311,C0308,P0067,1,25491.91,processing,2024-05-02 00:00:00
O003312,C0370,P0059,1,14752.3,completed,2024-07-25 00:00:00
O003313,C0312,P0087,4,35311.31,returned,2024-11-01 00:00:00
O003314,C0146,P0069,3,20113.59,returned,2024-10-21 00:00:00
O003315,C0399,P0020,2,40366.6,processing,2024-01-08 00:00:00
O003316,C0482,P0095,4,11831.74,cancelled,2024-06-12 00:00:00
O003317,C0354,P0075,1,49230.47,completed,2024-06-18 00:00:00
O003318,C0014,P0030,4,15534.37,returned,2024-10-09 00:00:00
O003319,C0435,P0010,1,16396.82,processing,2024-06-14 00:00:00
O003320,C0434,P0005,4,12109.0,processing,2024-06-25 00:00:00
O003321,C0338,P0095,1,7520.17,cancelled,2024-09-09 00:00:00
O003322,C0449,P0019,4,7844.43,processing,2024-07-09 00:00:00
O003323,C0155,P0063,1,4063.71,cancelled,2024-10-30 00:00:00
O003324,C0106,P0084,2,29424.39,returned,2024-10-19 00:00:00
O003325,C0266,P0003,4,5973.14,returned,2024-06-05 00:00:00
O003326,C0311,P0061,4,5471.96,completed,2024-12-23 00:00:00
O003327,C0261,P0080,3,22500.12,completed,2024-01-11 00:00:00
O003328,C0097,P0006,4,7550.41,processing,2024-10-05 00:00:00
O003329,C0383,P0032,2,3763.76,returned,2024-05-22 00:00:00
O003330,C0201,P0090,2,38540.3,cancelled,2024-04-05 00:00:00
O003331,C0152,P0084,3,34416.52,processing,2024-10-21 00:00:00
O003332,C0331,P0017,1,29004.59,completed,2024-01-01 00:00:00
O003333,C0028,P0002,2,35959.16,cancelled,2024-08-02 00:00:00
O003334,C0402,P0023,5,21822.21,cancelled,2024-11-04 00:00:00
O003335,C0460,P0081,5,6217.66,processing,2024-08-08 00:00:00
O003336,C0407,P0007,1,32250.12,processing,2024-10-17 00:00:00
O003337,C0489,P0040,1,47133.68,cancelled,2024-11-22 00:00:00
O003338,C0123,P0013,3,27649.8,processing,2024-01-26 00:00:00
O003339,C0254,P0059,3,29423.77,completed,2024-12-19 00:00:00
